loading_audit_schema_version,loading_audit_policy,case_name,recipe,description,intended_current_source,intended_wind_source,intended_wave_source,actual_current_reader,actual_wind_reader,actual_wave_reader,current_fallback_used,wind_fallback_used,wave_fallback_used,wave_forcing_present,wave_loading_status,validity_flag,status_flag,hard_fail,hard_fail_reason,invalidity_reason,output_path,map_file,ncs_score,segment_id,drifter_id,start_time_utc,end_time_utc,month_key
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895740_20170118T180000Z_20170121T180000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.456860102232534,300234063895740_20170118T180000Z_20170121T180000Z,300234063895740,2017-01-18T18:00:00+00:00,2017-01-21T18:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895740_20170122T000000Z_20170125T000000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.435700521957061,300234063895740_20170122T000000Z_20170125T000000Z,300234063895740,2017-01-22T00:00:00+00:00,2017-01-25T00:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895740_20170122T000000Z_20170125T000000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.3768981701601035,300234063895740_20170122T000000Z_20170125T000000Z,300234063895740,2017-01-22T00:00:00+00:00,2017-01-25T00:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895740_20170122T000000Z_20170125T000000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.889252167926511,300234063895740_20170122T000000Z_20170125T000000Z,300234063895740,2017-01-22T00:00:00+00:00,2017-01-25T00:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895740_20170122T000000Z_20170125T000000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.8408359538018484,300234063895740_20170122T000000Z_20170125T000000Z,300234063895740,2017-01-22T00:00:00+00:00,2017-01-25T00:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895910_20161231T120000Z_20170103T120000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.488537676065104,300234063895910_20161231T120000Z_20170103T120000Z,300234063895910,2016-12-31T12:00:00+00:00,2017-01-03T12:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895910_20161231T120000Z_20170103T120000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.4857013503510896,300234063895910_20161231T120000Z_20170103T120000Z,300234063895910,2016-12-31T12:00:00+00:00,2017-01-03T12:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895910_20161231T120000Z_20170103T120000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.4862405652604647,300234063895910_20161231T120000Z_20170103T120000Z,300234063895910,2016-12-31T12:00:00+00:00,2017-01-03T12:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895910_20161231T120000Z_20170103T120000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.482465954668922,300234063895910_20161231T120000Z_20170103T120000Z,300234063895910,2016-12-31T12:00:00+00:00,2017-01-03T12:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895910_20170103T180000Z_20170106T180000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.916477722915964,300234063895910_20170103T180000Z_20170106T180000Z,300234063895910,2017-01-03T18:00:00+00:00,2017-01-06T18:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895910_20170103T180000Z_20170106T180000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.884264242033098,300234063895910_20170103T180000Z_20170106T180000Z,300234063895910,2017-01-03T18:00:00+00:00,2017-01-06T18:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895910_20170103T180000Z_20170106T180000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.308984920420237,300234063895910_20170103T180000Z_20170106T180000Z,300234063895910,2017-01-03T18:00:00+00:00,2017-01-06T18:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895910_20170103T180000Z_20170106T180000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.276287958722021,300234063895910_20170103T180000Z_20170106T180000Z,300234063895910,2017-01-03T18:00:00+00:00,2017-01-06T18:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895910_20170107T000000Z_20170110T000000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.174260692933856,300234063895910_20170107T000000Z_20170110T000000Z,300234063895910,2017-01-07T00:00:00+00:00,2017-01-10T00:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895910_20170107T000000Z_20170110T000000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.229196373127269,300234063895910_20170107T000000Z_20170110T000000Z,300234063895910,2017-01-07T00:00:00+00:00,2017-01-10T00:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895910_20170107T000000Z_20170110T000000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.810046142511884,300234063895910_20170107T000000Z_20170110T000000Z,300234063895910,2017-01-07T00:00:00+00:00,2017-01-10T00:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895910_20170107T000000Z_20170110T000000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.8689454765454707,300234063895910_20170107T000000Z_20170110T000000Z,300234063895910,2017-01-07T00:00:00+00:00,2017-01-10T00:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895920_20161228T060000Z_20161231T060000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.201993407385028,300234063895920_20161228T060000Z_20161231T060000Z,300234063895920,2016-12-28T06:00:00+00:00,2016-12-31T06:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895920_20161228T060000Z_20161231T060000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.2490580195717245,300234063895920_20161228T060000Z_20161231T060000Z,300234063895920,2016-12-28T06:00:00+00:00,2016-12-31T06:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895920_20161228T060000Z_20161231T060000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.5641063126115915,300234063895920_20161228T060000Z_20161231T060000Z,300234063895920,2016-12-28T06:00:00+00:00,2016-12-31T06:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895920_20161228T060000Z_20161231T060000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.6229757278690538,300234063895920_20161228T060000Z_20161231T060000Z,300234063895920,2016-12-28T06:00:00+00:00,2016-12-31T06:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895920_20161231T120000Z_20170103T120000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,2.2309203082620863,300234063895920_20161231T120000Z_20170103T120000Z,300234063895920,2016-12-31T12:00:00+00:00,2017-01-03T12:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895920_20161231T120000Z_20170103T120000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,2.1878735497982773,300234063895920_20161231T120000Z_20170103T120000Z,300234063895920,2016-12-31T12:00:00+00:00,2017-01-03T12:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895920_20161231T120000Z_20170103T120000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,1.986811498457464,300234063895920_20161231T120000Z_20170103T120000Z,300234063895920,2016-12-31T12:00:00+00:00,2017-01-03T12:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895920_20161231T120000Z_20170103T120000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,1.9532658854830864,300234063895920_20161231T120000Z_20170103T120000Z,300234063895920,2016-12-31T12:00:00+00:00,2017-01-03T12:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895920_20170103T180000Z_20170106T180000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.7146960020173125,300234063895920_20170103T180000Z_20170106T180000Z,300234063895920,2017-01-03T18:00:00+00:00,2017-01-06T18:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895920_20170103T180000Z_20170106T180000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.658595833770084,300234063895920_20170103T180000Z_20170106T180000Z,300234063895920,2017-01-03T18:00:00+00:00,2017-01-06T18:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895920_20170103T180000Z_20170106T180000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.721838450434257,300234063895920_20170103T180000Z_20170106T180000Z,300234063895920,2017-01-03T18:00:00+00:00,2017-01-06T18:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895920_20170103T180000Z_20170106T180000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.638084078911008,300234063895920_20170103T180000Z_20170106T180000Z,300234063895920,2017-01-03T18:00:00+00:00,2017-01-06T18:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895920_20170107T000000Z_20170110T000000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.0967794415421945,300234063895920_20170107T000000Z_20170110T000000Z,300234063895920,2017-01-07T00:00:00+00:00,2017-01-10T00:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895920_20170107T000000Z_20170110T000000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.1096690187416334,300234063895920_20170107T000000Z_20170110T000000Z,300234063895920,2017-01-07T00:00:00+00:00,2017-01-10T00:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895920_20170107T000000Z_20170110T000000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,2.129734407299642,300234063895920_20170107T000000Z_20170110T000000Z,300234063895920,2017-01-07T00:00:00+00:00,2017-01-10T00:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895920_20170107T000000Z_20170110T000000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,2.1616184988297475,300234063895920_20170107T000000Z_20170110T000000Z,300234063895920,2017-01-07T00:00:00+00:00,2017-01-10T00:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895920_20170110T060000Z_20170113T060000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.103629450670553,300234063895920_20170110T060000Z_20170113T060000Z,300234063895920,2017-01-10T06:00:00+00:00,2017-01-13T06:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895920_20170110T060000Z_20170113T060000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.005384024577349,300234063895920_20170110T060000Z_20170113T060000Z,300234063895920,2017-01-10T06:00:00+00:00,2017-01-13T06:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895920_20170110T060000Z_20170113T060000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.100572392212247,300234063895920_20170110T060000Z_20170113T060000Z,300234063895920,2017-01-10T06:00:00+00:00,2017-01-13T06:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895920_20170110T060000Z_20170113T060000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.016505812113821,300234063895920_20170110T060000Z_20170113T060000Z,300234063895920,2017-01-10T06:00:00+00:00,2017-01-13T06:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895920_20170113T120000Z_20170116T120000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.768222032024136,300234063895920_20170113T120000Z_20170116T120000Z,300234063895920,2017-01-13T12:00:00+00:00,2017-01-16T12:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895920_20170113T120000Z_20170116T120000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.8269809008390725,300234063895920_20170113T120000Z_20170116T120000Z,300234063895920,2017-01-13T12:00:00+00:00,2017-01-16T12:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895920_20170113T120000Z_20170116T120000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.485973474555388,300234063895920_20170113T120000Z_20170116T120000Z,300234063895920,2017-01-13T12:00:00+00:00,2017-01-16T12:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895920_20170113T120000Z_20170116T120000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.5381422304564487,300234063895920_20170113T120000Z_20170116T120000Z,300234063895920,2017-01-13T12:00:00+00:00,2017-01-16T12:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895920_20170116T180000Z_20170119T180000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.02877203002058,300234063895920_20170116T180000Z_20170119T180000Z,300234063895920,2017-01-16T18:00:00+00:00,2017-01-19T18:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895920_20170116T180000Z_20170119T180000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.881614100067612,300234063895920_20170116T180000Z_20170119T180000Z,300234063895920,2017-01-16T18:00:00+00:00,2017-01-19T18:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895920_20170116T180000Z_20170119T180000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.271416330464783,300234063895920_20170116T180000Z_20170119T180000Z,300234063895920,2017-01-16T18:00:00+00:00,2017-01-19T18:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895920_20170116T180000Z_20170119T180000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.146158177104098,300234063895920_20170116T180000Z_20170119T180000Z,300234063895920,2017-01-16T18:00:00+00:00,2017-01-19T18:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895920_20170120T000000Z_20170123T000000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.522954189674875,300234063895920_20170120T000000Z_20170123T000000Z,300234063895920,2017-01-20T00:00:00+00:00,2017-01-23T00:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895920_20170120T000000Z_20170123T000000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.588521865519214,300234063895920_20170120T000000Z_20170123T000000Z,300234063895920,2017-01-20T00:00:00+00:00,2017-01-23T00:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895920_20170120T000000Z_20170123T000000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.368102059775775,300234063895920_20170120T000000Z_20170123T000000Z,300234063895920,2017-01-20T00:00:00+00:00,2017-01-23T00:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895920_20170120T000000Z_20170123T000000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.435070517089732,300234063895920_20170120T000000Z_20170123T000000Z,300234063895920,2017-01-20T00:00:00+00:00,2017-01-23T00:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063948850_20180926T000000Z_20180929T000000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.917353565736797,300234063948850_20180926T000000Z_20180929T000000Z,300234063948850,2018-09-26T00:00:00+00:00,2018-09-29T00:00:00+00:00,201809
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063948850_20180926T000000Z_20180929T000000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.937204816698496,300234063948850_20180926T000000Z_20180929T000000Z,300234063948850,2018-09-26T00:00:00+00:00,2018-09-29T00:00:00+00:00,201809
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063948850_20180926T000000Z_20180929T000000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.8454126733708436,300234063948850_20180926T000000Z_20180929T000000Z,300234063948850,2018-09-26T00:00:00+00:00,2018-09-29T00:00:00+00:00,201809
